backtest_date,model,series_index,series_name,window,base_date,retrained,forecast_start,forecast_end,mape,ape,actual_values,forecast_values,model_hyperparameters
20250403_1318,RNN_multivariate,13,series_00049,2,2018-12-01,False,2019-01-01,2019-03-01,0.162628,[0.009042 0.436364 0.042479],"[481.6119079589844, 369.89874267578125, 524.2074584960938]","[485.9666442871094, 531.3091430664062, 501.9396667480469]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 6, 'random_state': 1000, 'force_reset': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_multivariate_utc_20250403_1318/backtest_window_0')}, 'model_architecture_params': {'model': 'LSTM', 'hidden_dim': 256, 'n_rnn_layers': 2, 'dropout': 0.3343401769724789}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 16, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': False, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 0.33680256770480566, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd124abb650>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd115935810>]}, 'optimizer_kwargs': {'weight_decay': 4.892673934705994e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 901, 'max_lr': 0.0003355683600856919, 'pct_start': 0.2, 'div_factor': 45, 'final_div_factor': 75, 'three_phase': False}}}"
20250403_1318,RNN_multivariate,30,series_00132,2,2018-12-01,False,2019-01-01,2019-03-01,0.348566,[0.463535 0.491936 0.090227],"[335.3724365234375, 358.7554931640625, 538.8729248046875]","[490.82916259765625, 535.2401123046875, 587.49365234375]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 6, 'random_state': 1000, 'force_reset': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_multivariate_utc_20250403_1318/backtest_window_0')}, 'model_architecture_params': {'model': 'LSTM', 'hidden_dim': 256, 'n_rnn_layers': 2, 'dropout': 0.3343401769724789}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 16, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': False, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 0.33680256770480566, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd124abb650>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd115935810>]}, 'optimizer_kwargs': {'weight_decay': 4.892673934705994e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 901, 'max_lr': 0.0003355683600856919, 'pct_start': 0.2, 'div_factor': 45, 'final_div_factor': 75, 'three_phase': False}}}"
20250403_1318,RNN_multivariate,61,series_00008,2,2018-12-01,False,2019-01-01,2019-03-01,0.206123,[0.071659 0.248621 0.298088],"[112.82874298095703, 130.8035888671875, 142.6942138671875]","[104.74351501464844, 98.2830810546875, 100.15877532958984]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 6, 'random_state': 1000, 'force_reset': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_multivariate_utc_20250403_1318/backtest_window_0')}, 'model_architecture_params': {'model': 'LSTM', 'hidden_dim': 256, 'n_rnn_layers': 2, 'dropout': 0.3343401769724789}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 16, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': False, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 0.33680256770480566, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd124abb650>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd115935810>]}, 'optimizer_kwargs': {'weight_decay': 4.892673934705994e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 901, 'max_lr': 0.0003355683600856919, 'pct_start': 0.2, 'div_factor': 45, 'final_div_factor': 75, 'three_phase': False}}}"
20250403_1318,RNN_multivariate,66,series_00031,2,2018-12-01,False,2019-01-01,2019-03-01,0.543019,[0.166054 0.948447 0.514557],"[224.12342834472656, 109.95612335205078, 123.6056900024414]","[186.9068603515625, 214.2436981201172, 187.20785522460938]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 6, 'random_state': 1000, 'force_reset': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_multivariate_utc_20250403_1318/backtest_window_0')}, 'model_architecture_params': {'model': 'LSTM', 'hidden_dim': 256, 'n_rnn_layers': 2, 'dropout': 0.3343401769724789}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 16, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': False, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 0.33680256770480566, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd124abb650>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd115935810>]}, 'optimizer_kwargs': {'weight_decay': 4.892673934705994e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 901, 'max_lr': 0.0003355683600856919, 'pct_start': 0.2, 'div_factor': 45, 'final_div_factor': 75, 'three_phase': False}}}"
20250403_1318,RNN_multivariate,243,series_00250,2,2018-12-01,False,2019-01-01,2019-03-01,0.329467,[0.39305  0.21916  0.376192],"[697.3199462890625, 606.7904663085938, 663.8031005859375]","[423.2386779785156, 473.80621337890625, 414.0856628417969]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 6, 'random_state': 1000, 'force_reset': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_multivariate_utc_20250403_1318/backtest_window_0')}, 'model_architecture_params': {'model': 'LSTM', 'hidden_dim': 256, 'n_rnn_layers': 2, 'dropout': 0.3343401769724789}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 16, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': False, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 0.33680256770480566, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd124abb650>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd115935810>]}, 'optimizer_kwargs': {'weight_decay': 4.892673934705994e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 901, 'max_lr': 0.0003355683600856919, 'pct_start': 0.2, 'div_factor': 45, 'final_div_factor': 75, 'three_phase': False}}}"
20250403_1318,RNN_multivariate,13,series_00049,3,2019-01-01,False,2019-02-01,2019-04-01,0.19171,[0.378432 0.011368 0.185332],"[369.89874267578125, 524.2074584960938, 615.3228759765625]","[509.88018798828125, 518.248291015625, 501.2840270996094]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 6, 'random_state': 1000, 'force_reset': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_multivariate_utc_20250403_1318/backtest_window_0')}, 'model_architecture_params': {'model': 'LSTM', 'hidden_dim': 256, 'n_rnn_layers': 2, 'dropout': 0.3343401769724789}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 16, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': False, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 0.33680256770480566, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd124abb650>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd115935810>]}, 'optimizer_kwargs': {'weight_decay': 4.892673934705994e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 901, 'max_lr': 0.0003355683600856919, 'pct_start': 0.2, 'div_factor': 45, 'final_div_factor': 75, 'three_phase': False}}}"
20250403_1318,RNN_multivariate,30,series_00132,3,2019-01-01,False,2019-02-01,2019-04-01,0.317887,[0.383871 0.058127 0.511662],"[358.7554931640625, 538.8729248046875, 401.58026123046875]","[496.4713439941406, 570.1961669921875, 607.0535278320312]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 6, 'random_state': 1000, 'force_reset': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_multivariate_utc_20250403_1318/backtest_window_0')}, 'model_architecture_params': {'model': 'LSTM', 'hidden_dim': 256, 'n_rnn_layers': 2, 'dropout': 0.3343401769724789}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 16, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': False, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 0.33680256770480566, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd124abb650>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd115935810>]}, 'optimizer_kwargs': {'weight_decay': 4.892673934705994e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 901, 'max_lr': 0.0003355683600856919, 'pct_start': 0.2, 'div_factor': 45, 'final_div_factor': 75, 'three_phase': False}}}"
20250403_1318,RNN_multivariate,61,series_00008,3,2019-01-01,False,2019-02-01,2019-04-01,0.163812,[0.147725 0.183978 0.159731],"[130.8035888671875, 142.6942138671875, 132.97259521484375]","[111.48063659667969, 116.44157409667969, 111.73269653320312]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 6, 'random_state': 1000, 'force_reset': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_multivariate_utc_20250403_1318/backtest_window_0')}, 'model_architecture_params': {'model': 'LSTM', 'hidden_dim': 256, 'n_rnn_layers': 2, 'dropout': 0.3343401769724789}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 16, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': False, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 0.33680256770480566, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd124abb650>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd115935810>]}, 'optimizer_kwargs': {'weight_decay': 4.892673934705994e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 901, 'max_lr': 0.0003355683600856919, 'pct_start': 0.2, 'div_factor': 45, 'final_div_factor': 75, 'three_phase': False}}}"
20250403_1318,RNN_multivariate,66,series_00031,3,2019-01-01,False,2019-02-01,2019-04-01,0.664538,[0.97561  0.666842 0.35116 ],"[109.95612335205078, 123.6056900024414, 135.364501953125]","[217.23046875, 206.03118896484375, 182.89913940429688]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 6, 'random_state': 1000, 'force_reset': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_multivariate_utc_20250403_1318/backtest_window_0')}, 'model_architecture_params': {'model': 'LSTM', 'hidden_dim': 256, 'n_rnn_layers': 2, 'dropout': 0.3343401769724789}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 16, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': False, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 0.33680256770480566, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd124abb650>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd115935810>]}, 'optimizer_kwargs': {'weight_decay': 4.892673934705994e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 901, 'max_lr': 0.0003355683600856919, 'pct_start': 0.2, 'div_factor': 45, 'final_div_factor': 75, 'three_phase': False}}}"
20250403_1318,RNN_multivariate,243,series_00250,3,2019-01-01,False,2019-02-01,2019-04-01,0.2938,[0.238089 0.337943 0.305367],"[606.7904663085938, 663.8031005859375, 566.6216430664062]","[462.320556640625, 439.4753723144531, 393.59423828125]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 6, 'random_state': 1000, 'force_reset': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_multivariate_utc_20250403_1318/backtest_window_0')}, 'model_architecture_params': {'model': 'LSTM', 'hidden_dim': 256, 'n_rnn_layers': 2, 'dropout': 0.3343401769724789}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 16, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': False, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 0.33680256770480566, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd124abb650>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd115935810>]}, 'optimizer_kwargs': {'weight_decay': 4.892673934705994e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 901, 'max_lr': 0.0003355683600856919, 'pct_start': 0.2, 'div_factor': 45, 'final_div_factor': 75, 'three_phase': False}}}"
20250403_1318,RNN_multivariate,13,series_00049,4,2019-02-01,False,2019-03-01,2019-05-01,0.093231,[0.047721 0.170446 0.061526],"[524.2074584960938, 615.3228759765625, 475.0140380859375]","[499.19158935546875, 510.44342041015625, 504.2397155761719]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 6, 'random_state': 1000, 'force_reset': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_multivariate_utc_20250403_1318/backtest_window_0')}, 'model_architecture_params': {'model': 'LSTM', 'hidden_dim': 256, 'n_rnn_layers': 2, 'dropout': 0.3343401769724789}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 16, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': False, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 0.33680256770480566, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd124abb650>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd115935810>]}, 'optimizer_kwargs': {'weight_decay': 4.892673934705994e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 901, 'max_lr': 0.0003355683600856919, 'pct_start': 0.2, 'div_factor': 45, 'final_div_factor': 75, 'three_phase': False}}}"
20250403_1318,RNN_multivariate,30,series_00132,4,2019-02-01,False,2019-03-01,2019-05-01,0.334904,[0.04567  0.470602 0.488439],"[538.8729248046875, 401.58026123046875, 408.9277648925781]","[514.262451171875, 590.5645751953125, 608.6641235351562]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 6, 'random_state': 1000, 'force_reset': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_multivariate_utc_20250403_1318/backtest_window_0')}, 'model_architecture_params': {'model': 'LSTM', 'hidden_dim': 256, 'n_rnn_layers': 2, 'dropout': 0.3343401769724789}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 16, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': False, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 0.33680256770480566, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd124abb650>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd115935810>]}, 'optimizer_kwargs': {'weight_decay': 4.892673934705994e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 901, 'max_lr': 0.0003355683600856919, 'pct_start': 0.2, 'div_factor': 45, 'final_div_factor': 75, 'three_phase': False}}}"
20250403_1318,RNN_multivariate,61,series_00008,4,2019-02-01,False,2019-03-01,2019-05-01,0.080504,[0.132662 0.080486 0.028364],"[142.6942138671875, 132.97259521484375, 108.66486358642578]","[123.76414489746094, 122.27022552490234, 105.58270263671875]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 6, 'random_state': 1000, 'force_reset': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_multivariate_utc_20250403_1318/backtest_window_0')}, 'model_architecture_params': {'model': 'LSTM', 'hidden_dim': 256, 'n_rnn_layers': 2, 'dropout': 0.3343401769724789}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 16, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': False, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 0.33680256770480566, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd124abb650>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd115935810>]}, 'optimizer_kwargs': {'weight_decay': 4.892673934705994e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 901, 'max_lr': 0.0003355683600856919, 'pct_start': 0.2, 'div_factor': 45, 'final_div_factor': 75, 'three_phase': False}}}"
20250403_1318,RNN_multivariate,66,series_00031,4,2019-02-01,False,2019-03-01,2019-05-01,0.429853,[0.6263   0.427673 0.235588],"[123.6056900024414, 135.364501953125, 147.95562744140625]","[201.01988220214844, 193.25621032714844, 182.81219482421875]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 6, 'random_state': 1000, 'force_reset': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_multivariate_utc_20250403_1318/backtest_window_0')}, 'model_architecture_params': {'model': 'LSTM', 'hidden_dim': 256, 'n_rnn_layers': 2, 'dropout': 0.3343401769724789}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 16, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': False, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 0.33680256770480566, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd124abb650>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd115935810>]}, 'optimizer_kwargs': {'weight_decay': 4.892673934705994e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 901, 'max_lr': 0.0003355683600856919, 'pct_start': 0.2, 'div_factor': 45, 'final_div_factor': 75, 'three_phase': False}}}"
20250403_1318,RNN_multivariate,243,series_00250,4,2019-02-01,False,2019-03-01,2019-05-01,0.398918,[0.368146 0.301862 0.526745],"[663.8031005859375, 566.6216430664062, 814.87353515625]","[419.4263000488281, 395.5799560546875, 385.6429138183594]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 6, 'random_state': 1000, 'force_reset': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_multivariate_utc_20250403_1318/backtest_window_0')}, 'model_architecture_params': {'model': 'LSTM', 'hidden_dim': 256, 'n_rnn_layers': 2, 'dropout': 0.3343401769724789}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 16, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': False, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 0.33680256770480566, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd124abb650>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd115935810>]}, 'optimizer_kwargs': {'weight_decay': 4.892673934705994e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 901, 'max_lr': 0.0003355683600856919, 'pct_start': 0.2, 'div_factor': 45, 'final_div_factor': 75, 'three_phase': False}}}"
20250403_1318,RNN_multivariate,13,series_00049,5,2019-03-01,False,2019-04-01,2019-06-01,0.125576,[0.175131 0.131274 0.070324],"[615.3228759765625, 475.0140380859375, 498.5135803222656]","[507.56072998046875, 537.3709106445312, 533.5712890625]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 6, 'random_state': 1000, 'force_reset': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_multivariate_utc_20250403_1318/backtest_window_0')}, 'model_architecture_params': {'model': 'LSTM', 'hidden_dim': 256, 'n_rnn_layers': 2, 'dropout': 0.3343401769724789}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 16, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': False, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 0.33680256770480566, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd124abb650>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd115935810>]}, 'optimizer_kwargs': {'weight_decay': 4.892673934705994e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 901, 'max_lr': 0.0003355683600856919, 'pct_start': 0.2, 'div_factor': 45, 'final_div_factor': 75, 'three_phase': False}}}"
