backtest_date,model,series_index,series_name,window,base_date,retrained,forecast_start,forecast_end,mape,ape,actual_values,forecast_values,model_hyperparameters
20250323_1600,RNN_univariate,13,series_00049,2,2018-12-01,False,2019-01-01,2019-03-01,0.514487,[0.415651 0.873015 0.254795],"[481.6119079589844, 369.89874267578125, 524.2074584960938]","[681.7943725585938, 692.8258056640625, 657.7727661132812]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_univariate_utc_20250323_1600/backtest_window_0')}, 'model_architecture_params': {'model': 'GRU', 'hidden_dim': 32, 'n_rnn_layers': 1, 'dropout': 0.08689157633888497}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 28.674945163756654, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd40c77bdd0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd3dc633150>]}, 'optimizer_kwargs': {'weight_decay': 3.958943284084275e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.0045430078097246675, 'pct_start': 0.3, 'div_factor': 40, 'final_div_factor': 250, 'three_phase': True}}}"
20250323_1600,RNN_univariate,30,series_00132,2,2018-12-01,False,2019-01-01,2019-03-01,0.50246,[0.789375 0.68358  0.034427],"[335.3724365234375, 358.7554931640625, 538.8729248046875]","[600.1069946289062, 603.9934692382812, 557.424560546875]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_univariate_utc_20250323_1600/backtest_window_0')}, 'model_architecture_params': {'model': 'GRU', 'hidden_dim': 32, 'n_rnn_layers': 1, 'dropout': 0.08689157633888497}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 28.674945163756654, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd40c77bdd0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd3dc633150>]}, 'optimizer_kwargs': {'weight_decay': 3.958943284084275e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.0045430078097246675, 'pct_start': 0.3, 'div_factor': 40, 'final_div_factor': 250, 'three_phase': True}}}"
20250323_1600,RNN_univariate,61,series_00008,2,2018-12-01,False,2019-01-01,2019-03-01,0.512207,[0.081003 1.100065 0.355552],"[112.82874298095703, 130.8035888671875, 142.6942138671875]","[121.96824645996094, 274.696044921875, 193.4293975830078]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_univariate_utc_20250323_1600/backtest_window_0')}, 'model_architecture_params': {'model': 'GRU', 'hidden_dim': 32, 'n_rnn_layers': 1, 'dropout': 0.08689157633888497}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 28.674945163756654, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd40c77bdd0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd3dc633150>]}, 'optimizer_kwargs': {'weight_decay': 3.958943284084275e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.0045430078097246675, 'pct_start': 0.3, 'div_factor': 40, 'final_div_factor': 250, 'three_phase': True}}}"
20250323_1600,RNN_univariate,66,series_00031,2,2018-12-01,False,2019-01-01,2019-03-01,0.715267,[0.230618 1.130863 0.784321],"[224.12342834472656, 109.95612335205078, 123.6056900024414]","[275.8102722167969, 234.3013916015625, 220.5521697998047]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_univariate_utc_20250323_1600/backtest_window_0')}, 'model_architecture_params': {'model': 'GRU', 'hidden_dim': 32, 'n_rnn_layers': 1, 'dropout': 0.08689157633888497}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 28.674945163756654, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd40c77bdd0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd3dc633150>]}, 'optimizer_kwargs': {'weight_decay': 3.958943284084275e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.0045430078097246675, 'pct_start': 0.3, 'div_factor': 40, 'final_div_factor': 250, 'three_phase': True}}}"
20250323_1600,RNN_univariate,243,series_00250,2,2018-12-01,False,2019-01-01,2019-03-01,0.675162,[0.58888  0.436608 1.      ],"[697.3199462890625, 606.7904663085938, 663.8031005859375]","[286.6824645996094, 341.86102294921875, 0.0]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_univariate_utc_20250323_1600/backtest_window_0')}, 'model_architecture_params': {'model': 'GRU', 'hidden_dim': 32, 'n_rnn_layers': 1, 'dropout': 0.08689157633888497}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 28.674945163756654, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd40c77bdd0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd3dc633150>]}, 'optimizer_kwargs': {'weight_decay': 3.958943284084275e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.0045430078097246675, 'pct_start': 0.3, 'div_factor': 40, 'final_div_factor': 250, 'three_phase': True}}}"
20250323_1600,RNN_univariate,13,series_00049,3,2019-01-01,False,2019-02-01,2019-04-01,0.25365,[0.456992 0.042436 0.261522],"[369.89874267578125, 524.2074584960938, 615.3228759765625]","[538.9396362304688, 501.9619445800781, 454.4026184082031]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_univariate_utc_20250323_1600/backtest_window_0')}, 'model_architecture_params': {'model': 'GRU', 'hidden_dim': 32, 'n_rnn_layers': 1, 'dropout': 0.08689157633888497}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 28.674945163756654, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd40c77bdd0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd3dc633150>]}, 'optimizer_kwargs': {'weight_decay': 3.958943284084275e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.0045430078097246675, 'pct_start': 0.3, 'div_factor': 40, 'final_div_factor': 250, 'three_phase': True}}}"
20250323_1600,RNN_univariate,30,series_00132,3,2019-01-01,False,2019-02-01,2019-04-01,0.179018,[0.349275 0.161936 0.025842],"[358.7554931640625, 538.8729248046875, 401.58026123046875]","[484.05975341796875, 451.60980224609375, 391.2027587890625]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_univariate_utc_20250323_1600/backtest_window_0')}, 'model_architecture_params': {'model': 'GRU', 'hidden_dim': 32, 'n_rnn_layers': 1, 'dropout': 0.08689157633888497}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 28.674945163756654, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd40c77bdd0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd3dc633150>]}, 'optimizer_kwargs': {'weight_decay': 3.958943284084275e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.0045430078097246675, 'pct_start': 0.3, 'div_factor': 40, 'final_div_factor': 250, 'three_phase': True}}}"
20250323_1600,RNN_univariate,61,series_00008,3,2019-01-01,False,2019-02-01,2019-04-01,0.816859,[1.100984 0.349593 1.      ],"[130.8035888671875, 142.6942138671875, 132.97259521484375]","[274.8162536621094, 192.5791473388672, 0.0]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_univariate_utc_20250323_1600/backtest_window_0')}, 'model_architecture_params': {'model': 'GRU', 'hidden_dim': 32, 'n_rnn_layers': 1, 'dropout': 0.08689157633888497}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 28.674945163756654, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd40c77bdd0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd3dc633150>]}, 'optimizer_kwargs': {'weight_decay': 3.958943284084275e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.0045430078097246675, 'pct_start': 0.3, 'div_factor': 40, 'final_div_factor': 250, 'three_phase': True}}}"
20250323_1600,RNN_univariate,66,series_00031,3,2019-01-01,False,2019-02-01,2019-04-01,0.970743,[1.088744 0.760554 1.062932],"[109.95612335205078, 123.6056900024414, 135.364501953125]","[229.67019653320312, 217.614501953125, 279.2477722167969]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_univariate_utc_20250323_1600/backtest_window_0')}, 'model_architecture_params': {'model': 'GRU', 'hidden_dim': 32, 'n_rnn_layers': 1, 'dropout': 0.08689157633888497}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 28.674945163756654, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd40c77bdd0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd3dc633150>]}, 'optimizer_kwargs': {'weight_decay': 3.958943284084275e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.0045430078097246675, 'pct_start': 0.3, 'div_factor': 40, 'final_div_factor': 250, 'three_phase': True}}}"
20250323_1600,RNN_univariate,243,series_00250,3,2019-01-01,False,2019-02-01,2019-04-01,0.877376,[0.632128 1.       1.      ],"[606.7904663085938, 663.8031005859375, 566.6216430664062]","[223.22096252441406, 0.0, 0.0]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_univariate_utc_20250323_1600/backtest_window_0')}, 'model_architecture_params': {'model': 'GRU', 'hidden_dim': 32, 'n_rnn_layers': 1, 'dropout': 0.08689157633888497}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 28.674945163756654, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd40c77bdd0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd3dc633150>]}, 'optimizer_kwargs': {'weight_decay': 3.958943284084275e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.0045430078097246675, 'pct_start': 0.3, 'div_factor': 40, 'final_div_factor': 250, 'three_phase': True}}}"
20250323_1600,RNN_univariate,13,series_00049,4,2019-02-01,False,2019-03-01,2019-05-01,0.188145,[0.070104 0.278211 0.216118],"[524.2074584960938, 615.3228759765625, 475.0140380859375]","[487.4582824707031, 444.13330078125, 372.3548278808594]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_univariate_utc_20250323_1600/backtest_window_0')}, 'model_architecture_params': {'model': 'GRU', 'hidden_dim': 32, 'n_rnn_layers': 1, 'dropout': 0.08689157633888497}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 28.674945163756654, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd40c77bdd0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd3dc633150>]}, 'optimizer_kwargs': {'weight_decay': 3.958943284084275e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.0045430078097246675, 'pct_start': 0.3, 'div_factor': 40, 'final_div_factor': 250, 'three_phase': True}}}"
20250323_1600,RNN_univariate,30,series_00132,4,2019-02-01,False,2019-03-01,2019-05-01,0.194939,[0.224236 0.066248 0.294332],"[538.8729248046875, 401.58026123046875, 408.9277648925781]","[418.0382080078125, 374.976318359375, 288.56719970703125]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_univariate_utc_20250323_1600/backtest_window_0')}, 'model_architecture_params': {'model': 'GRU', 'hidden_dim': 32, 'n_rnn_layers': 1, 'dropout': 0.08689157633888497}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 28.674945163756654, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd40c77bdd0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd3dc633150>]}, 'optimizer_kwargs': {'weight_decay': 3.958943284084275e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.0045430078097246675, 'pct_start': 0.3, 'div_factor': 40, 'final_div_factor': 250, 'three_phase': True}}}"
20250323_1600,RNN_univariate,61,series_00008,4,2019-02-01,False,2019-03-01,2019-05-01,0.776864,[0.330591 1.       1.      ],"[142.6942138671875, 132.97259521484375, 108.66486358642578]","[189.86764526367188, 0.0, 0.0]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_univariate_utc_20250323_1600/backtest_window_0')}, 'model_architecture_params': {'model': 'GRU', 'hidden_dim': 32, 'n_rnn_layers': 1, 'dropout': 0.08689157633888497}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 28.674945163756654, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd40c77bdd0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd3dc633150>]}, 'optimizer_kwargs': {'weight_decay': 3.958943284084275e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.0045430078097246675, 'pct_start': 0.3, 'div_factor': 40, 'final_div_factor': 250, 'three_phase': True}}}"
20250323_1600,RNN_univariate,66,series_00031,4,2019-02-01,False,2019-03-01,2019-05-01,0.776428,[0.652825 0.968063 0.708394],"[123.6056900024414, 135.364501953125, 147.95562744140625]","[204.29859924316406, 266.4059143066406, 252.76651000976562]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_univariate_utc_20250323_1600/backtest_window_0')}, 'model_architecture_params': {'model': 'GRU', 'hidden_dim': 32, 'n_rnn_layers': 1, 'dropout': 0.08689157633888497}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 28.674945163756654, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd40c77bdd0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd3dc633150>]}, 'optimizer_kwargs': {'weight_decay': 3.958943284084275e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.0045430078097246675, 'pct_start': 0.3, 'div_factor': 40, 'final_div_factor': 250, 'three_phase': True}}}"
20250323_1600,RNN_univariate,243,series_00250,4,2019-02-01,False,2019-03-01,2019-05-01,1.0,[1. 1. 1.],"[663.8031005859375, 566.6216430664062, 814.87353515625]","[0.0, 0.0, 0.0]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_univariate_utc_20250323_1600/backtest_window_0')}, 'model_architecture_params': {'model': 'GRU', 'hidden_dim': 32, 'n_rnn_layers': 1, 'dropout': 0.08689157633888497}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 28.674945163756654, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd40c77bdd0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd3dc633150>]}, 'optimizer_kwargs': {'weight_decay': 3.958943284084275e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.0045430078097246675, 'pct_start': 0.3, 'div_factor': 40, 'final_div_factor': 250, 'three_phase': True}}}"
20250323_1600,RNN_univariate,13,series_00049,5,2019-03-01,False,2019-04-01,2019-06-01,0.480328,[0.356299 0.291523 0.793162],"[615.3228759765625, 475.0140380859375, 498.5135803222656]","[396.083984375, 336.5364990234375, 103.1117935180664]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/RNN_univariate_utc_20250323_1600/backtest_window_0')}, 'model_architecture_params': {'model': 'GRU', 'hidden_dim': 32, 'n_rnn_layers': 1, 'dropout': 0.08689157633888497}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 28.674945163756654, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7fd40c77bdd0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7fd3dc633150>]}, 'optimizer_kwargs': {'weight_decay': 3.958943284084275e-05}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.0045430078097246675, 'pct_start': 0.3, 'div_factor': 40, 'final_div_factor': 250, 'three_phase': True}}}"
