backtest_date,model,series_index,series_name,window,base_date,retrained,forecast_start,forecast_end,mape,ape,actual_values,forecast_values,model_hyperparameters
20250322_1254,TFT_multivariate,13,series_00049,2,2018-12-01,False,2019-01-01,2019-03-01,0.136325,[0.012063 0.016593 0.380318],"[481.6119079589844, 369.89874267578125, 524.2074584960938]","[475.8021545410156, 376.0364990234375, 324.8420104980469]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 9, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_multivariate_utc_20250322_1254/backtest_window_0')}, 'model_architecture_params': {'hidden_size': 64, 'lstm_layers': 1, 'num_attention_heads': 3, 'dropout': 0.5550119934591133, 'use_reversible_instance_norm': True}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 8, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 1, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 15.75770858710048, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f9c795edf50>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f9a707230d0>]}, 'optimizer_kwargs': {'weight_decay': 0.0002118407263543542}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 1501, 'max_lr': 0.00011978906880730923, 'pct_start': 0.1, 'div_factor': 45, 'final_div_factor': 250, 'three_phase': False}}}"
20250322_1254,TFT_multivariate,30,series_00132,2,2018-12-01,False,2019-01-01,2019-03-01,0.156715,[0.249522 0.01339  0.207234],"[335.3724365234375, 358.7554931640625, 538.8729248046875]","[419.05523681640625, 363.559326171875, 427.20001220703125]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 9, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_multivariate_utc_20250322_1254/backtest_window_0')}, 'model_architecture_params': {'hidden_size': 64, 'lstm_layers': 1, 'num_attention_heads': 3, 'dropout': 0.5550119934591133, 'use_reversible_instance_norm': True}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 8, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 1, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 15.75770858710048, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f9c795edf50>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f9a707230d0>]}, 'optimizer_kwargs': {'weight_decay': 0.0002118407263543542}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 1501, 'max_lr': 0.00011978906880730923, 'pct_start': 0.1, 'div_factor': 45, 'final_div_factor': 250, 'three_phase': False}}}"
20250322_1254,TFT_multivariate,61,series_00008,2,2018-12-01,False,2019-01-01,2019-03-01,0.157868,[0.078552 0.061647 0.333405],"[112.82874298095703, 130.8035888671875, 142.6942138671875]","[103.96583557128906, 122.7398910522461, 95.11918640136719]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 9, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_multivariate_utc_20250322_1254/backtest_window_0')}, 'model_architecture_params': {'hidden_size': 64, 'lstm_layers': 1, 'num_attention_heads': 3, 'dropout': 0.5550119934591133, 'use_reversible_instance_norm': True}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 8, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 1, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 15.75770858710048, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f9c795edf50>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f9a707230d0>]}, 'optimizer_kwargs': {'weight_decay': 0.0002118407263543542}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 1501, 'max_lr': 0.00011978906880730923, 'pct_start': 0.1, 'div_factor': 45, 'final_div_factor': 250, 'three_phase': False}}}"
20250322_1254,TFT_multivariate,66,series_00031,2,2018-12-01,False,2019-01-01,2019-03-01,1.028283,[0.330352 1.863464 0.891034],"[224.12342834472656, 109.95612335205078, 123.6056900024414]","[150.08372497558594, 314.8553466796875, 233.74256896972656]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 9, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_multivariate_utc_20250322_1254/backtest_window_0')}, 'model_architecture_params': {'hidden_size': 64, 'lstm_layers': 1, 'num_attention_heads': 3, 'dropout': 0.5550119934591133, 'use_reversible_instance_norm': True}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 8, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 1, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 15.75770858710048, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f9c795edf50>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f9a707230d0>]}, 'optimizer_kwargs': {'weight_decay': 0.0002118407263543542}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 1501, 'max_lr': 0.00011978906880730923, 'pct_start': 0.1, 'div_factor': 45, 'final_div_factor': 250, 'three_phase': False}}}"
20250322_1254,TFT_multivariate,243,series_00250,2,2018-12-01,False,2019-01-01,2019-03-01,0.203794,[0.131568 0.180423 0.299391],"[697.3199462890625, 606.7904663085938, 663.8031005859375]","[605.5746459960938, 716.2694091796875, 465.06671142578125]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 9, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_multivariate_utc_20250322_1254/backtest_window_0')}, 'model_architecture_params': {'hidden_size': 64, 'lstm_layers': 1, 'num_attention_heads': 3, 'dropout': 0.5550119934591133, 'use_reversible_instance_norm': True}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 8, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 1, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 15.75770858710048, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f9c795edf50>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f9a707230d0>]}, 'optimizer_kwargs': {'weight_decay': 0.0002118407263543542}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 1501, 'max_lr': 0.00011978906880730923, 'pct_start': 0.1, 'div_factor': 45, 'final_div_factor': 250, 'three_phase': False}}}"
20250322_1254,TFT_multivariate,13,series_00049,3,2019-01-01,True,2019-02-01,2019-04-01,0.33232,[0.323531 0.246838 0.42659 ],"[369.89874267578125, 524.2074584960938, 615.3228759765625]","[489.572509765625, 394.8129577636719, 352.83221435546875]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 9, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_multivariate_utc_20250322_1254/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 64, 'lstm_layers': 1, 'num_attention_heads': 3, 'dropout': 0.5550119934591133, 'use_reversible_instance_norm': True}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 8, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 1, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 15.75770858710048, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f9c62c9fad0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f9c515fbd10>]}, 'optimizer_kwargs': {'weight_decay': 0.0002118407263543542}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 1501, 'max_lr': 0.00011978906880730923, 'pct_start': 0.1, 'div_factor': 45, 'final_div_factor': 250, 'three_phase': False}}}"
20250322_1254,TFT_multivariate,30,series_00132,3,2019-01-01,True,2019-02-01,2019-04-01,0.175155,[0.104217 0.416838 0.004409],"[358.7554931640625, 538.8729248046875, 401.58026123046875]","[396.1439514160156, 314.25, 399.80950927734375]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 9, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_multivariate_utc_20250322_1254/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 64, 'lstm_layers': 1, 'num_attention_heads': 3, 'dropout': 0.5550119934591133, 'use_reversible_instance_norm': True}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 8, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 1, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 15.75770858710048, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f9c62c9fad0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f9c515fbd10>]}, 'optimizer_kwargs': {'weight_decay': 0.0002118407263543542}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 1501, 'max_lr': 0.00011978906880730923, 'pct_start': 0.1, 'div_factor': 45, 'final_div_factor': 250, 'three_phase': False}}}"
20250322_1254,TFT_multivariate,61,series_00008,3,2019-01-01,True,2019-02-01,2019-04-01,0.199638,[0.197688 0.124755 0.27647 ],"[130.8035888671875, 142.6942138671875, 132.97259521484375]","[104.94527435302734, 124.89236450195312, 96.20965576171875]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 9, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_multivariate_utc_20250322_1254/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 64, 'lstm_layers': 1, 'num_attention_heads': 3, 'dropout': 0.5550119934591133, 'use_reversible_instance_norm': True}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 8, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 1, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 15.75770858710048, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f9c62c9fad0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f9c515fbd10>]}, 'optimizer_kwargs': {'weight_decay': 0.0002118407263543542}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 1501, 'max_lr': 0.00011978906880730923, 'pct_start': 0.1, 'div_factor': 45, 'final_div_factor': 250, 'three_phase': False}}}"
20250322_1254,TFT_multivariate,66,series_00031,3,2019-01-01,True,2019-02-01,2019-04-01,0.96851,[0.534878 1.518488 0.852164],"[109.95612335205078, 123.6056900024414, 135.364501953125]","[168.76919555664062, 311.2994689941406, 250.71728515625]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 9, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_multivariate_utc_20250322_1254/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 64, 'lstm_layers': 1, 'num_attention_heads': 3, 'dropout': 0.5550119934591133, 'use_reversible_instance_norm': True}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 8, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 1, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 15.75770858710048, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f9c62c9fad0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f9c515fbd10>]}, 'optimizer_kwargs': {'weight_decay': 0.0002118407263543542}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 1501, 'max_lr': 0.00011978906880730923, 'pct_start': 0.1, 'div_factor': 45, 'final_div_factor': 250, 'three_phase': False}}}"
20250322_1254,TFT_multivariate,243,series_00250,3,2019-01-01,True,2019-02-01,2019-04-01,0.07766,[0.030693 0.004718 0.197568],"[606.7904663085938, 663.8031005859375, 566.6216430664062]","[625.4147338867188, 660.67138671875, 454.6755676269531]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 9, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_multivariate_utc_20250322_1254/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 64, 'lstm_layers': 1, 'num_attention_heads': 3, 'dropout': 0.5550119934591133, 'use_reversible_instance_norm': True}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 8, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 1, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 15.75770858710048, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f9c62c9fad0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f9c515fbd10>]}, 'optimizer_kwargs': {'weight_decay': 0.0002118407263543542}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 1501, 'max_lr': 0.00011978906880730923, 'pct_start': 0.1, 'div_factor': 45, 'final_div_factor': 250, 'three_phase': False}}}"
20250322_1254,TFT_multivariate,13,series_00049,4,2019-02-01,False,2019-03-01,2019-05-01,0.240327,[0.096488 0.370643 0.253852],"[524.2074584960938, 615.3228759765625, 475.0140380859375]","[473.62799072265625, 387.2576904296875, 354.4309387207031]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 9, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_multivariate_utc_20250322_1254/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 64, 'lstm_layers': 1, 'num_attention_heads': 3, 'dropout': 0.5550119934591133, 'use_reversible_instance_norm': True}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 8, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 1, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 15.75770858710048, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f9c62c9fad0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f9c515fbd10>]}, 'optimizer_kwargs': {'weight_decay': 0.0002118407263543542}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 1501, 'max_lr': 0.00011978906880730923, 'pct_start': 0.1, 'div_factor': 45, 'final_div_factor': 250, 'three_phase': False}}}"
20250322_1254,TFT_multivariate,30,series_00132,4,2019-02-01,False,2019-03-01,2019-05-01,0.228127,[0.3357   0.255275 0.093406],"[538.8729248046875, 401.58026123046875, 408.9277648925781]","[357.9734802246094, 299.06695556640625, 370.73138427734375]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 9, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_multivariate_utc_20250322_1254/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 64, 'lstm_layers': 1, 'num_attention_heads': 3, 'dropout': 0.5550119934591133, 'use_reversible_instance_norm': True}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 8, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 1, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 15.75770858710048, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f9c62c9fad0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f9c515fbd10>]}, 'optimizer_kwargs': {'weight_decay': 0.0002118407263543542}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 1501, 'max_lr': 0.00011978906880730923, 'pct_start': 0.1, 'div_factor': 45, 'final_div_factor': 250, 'three_phase': False}}}"
20250322_1254,TFT_multivariate,61,series_00008,4,2019-02-01,False,2019-03-01,2019-05-01,0.146073,[0.262216 0.057022 0.118981],"[142.6942138671875, 132.97259521484375, 108.66486358642578]","[105.27749633789062, 125.39028930664062, 95.73584747314453]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 9, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_multivariate_utc_20250322_1254/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 64, 'lstm_layers': 1, 'num_attention_heads': 3, 'dropout': 0.5550119934591133, 'use_reversible_instance_norm': True}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 8, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 1, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 15.75770858710048, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f9c62c9fad0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f9c515fbd10>]}, 'optimizer_kwargs': {'weight_decay': 0.0002118407263543542}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 1501, 'max_lr': 0.00011978906880730923, 'pct_start': 0.1, 'div_factor': 45, 'final_div_factor': 250, 'three_phase': False}}}"
20250322_1254,TFT_multivariate,66,series_00031,4,2019-02-01,False,2019-03-01,2019-05-01,0.862212,[0.450466 1.366186 0.769984],"[123.6056900024414, 135.364501953125, 147.95562744140625]","[179.28587341308594, 320.2975769042969, 261.87908935546875]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 9, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_multivariate_utc_20250322_1254/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 64, 'lstm_layers': 1, 'num_attention_heads': 3, 'dropout': 0.5550119934591133, 'use_reversible_instance_norm': True}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 8, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 1, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 15.75770858710048, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f9c62c9fad0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f9c515fbd10>]}, 'optimizer_kwargs': {'weight_decay': 0.0002118407263543542}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 1501, 'max_lr': 0.00011978906880730923, 'pct_start': 0.1, 'div_factor': 45, 'final_div_factor': 250, 'three_phase': False}}}"
20250322_1254,TFT_multivariate,243,series_00250,4,2019-02-01,False,2019-03-01,2019-05-01,0.241017,[0.02927  0.281164 0.412616],"[663.8031005859375, 566.6216430664062, 814.87353515625]","[683.2324829101562, 725.9354858398438, 478.64404296875]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 9, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_multivariate_utc_20250322_1254/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 64, 'lstm_layers': 1, 'num_attention_heads': 3, 'dropout': 0.5550119934591133, 'use_reversible_instance_norm': True}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 8, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 1, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 15.75770858710048, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f9c62c9fad0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f9c515fbd10>]}, 'optimizer_kwargs': {'weight_decay': 0.0002118407263543542}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 1501, 'max_lr': 0.00011978906880730923, 'pct_start': 0.1, 'div_factor': 45, 'final_div_factor': 250, 'three_phase': False}}}"
