backtest_date,model,series_index,series_name,window,base_date,retrained,forecast_start,forecast_end,mape,ape,actual_values,forecast_values,model_hyperparameters
20250322_0058,TFT_univariate,13,series_00049,2,2018-12-01,False,2019-01-01,2019-03-01,0.230006,[0.137462 0.031219 0.521337],"[481.6119079589844, 369.89874267578125, 524.2074584960938]","[415.4088134765625, 358.3509521484375, 250.91868591308594]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_univariate_utc_20250322_0058/backtest_window_0')}, 'model_architecture_params': {'hidden_size': 256, 'lstm_layers': 2, 'num_attention_heads': 2, 'dropout': 0.06932831482447399, 'use_reversible_instance_norm': False}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 1.9321964190347296, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f31ed3cb5d0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f31ea44ba90>]}, 'optimizer_kwargs': {'weight_decay': 0.0005656250933240104}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.002493468432211388, 'pct_start': 0.25, 'div_factor': 35, 'final_div_factor': 250, 'three_phase': True}}}"
20250322_0058,TFT_univariate,30,series_00132,2,2018-12-01,False,2019-01-01,2019-03-01,0.415151,[0.209603 0.53869  0.49716 ],"[335.3724365234375, 358.7554931640625, 538.8729248046875]","[265.07745361328125, 165.49742126464844, 270.96661376953125]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_univariate_utc_20250322_0058/backtest_window_0')}, 'model_architecture_params': {'hidden_size': 256, 'lstm_layers': 2, 'num_attention_heads': 2, 'dropout': 0.06932831482447399, 'use_reversible_instance_norm': False}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 1.9321964190347296, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f31ed3cb5d0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f31ea44ba90>]}, 'optimizer_kwargs': {'weight_decay': 0.0005656250933240104}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.002493468432211388, 'pct_start': 0.25, 'div_factor': 35, 'final_div_factor': 250, 'three_phase': True}}}"
20250322_0058,TFT_univariate,61,series_00008,2,2018-12-01,False,2019-01-01,2019-03-01,0.902317,[1.498995 0.521379 0.686578],"[112.82874298095703, 130.8035888671875, 142.6942138671875]","[281.9584045410156, 62.6053581237793, 44.723445892333984]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_univariate_utc_20250322_0058/backtest_window_0')}, 'model_architecture_params': {'hidden_size': 256, 'lstm_layers': 2, 'num_attention_heads': 2, 'dropout': 0.06932831482447399, 'use_reversible_instance_norm': False}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 1.9321964190347296, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f31ed3cb5d0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f31ea44ba90>]}, 'optimizer_kwargs': {'weight_decay': 0.0005656250933240104}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.002493468432211388, 'pct_start': 0.25, 'div_factor': 35, 'final_div_factor': 250, 'three_phase': True}}}"
20250322_0058,TFT_univariate,66,series_00031,2,2018-12-01,False,2019-01-01,2019-03-01,0.734802,[0.438248 1.491518 0.274639],"[224.12342834472656, 109.95612335205078, 123.6056900024414]","[125.90169525146484, 273.9576721191406, 157.5526885986328]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_univariate_utc_20250322_0058/backtest_window_0')}, 'model_architecture_params': {'hidden_size': 256, 'lstm_layers': 2, 'num_attention_heads': 2, 'dropout': 0.06932831482447399, 'use_reversible_instance_norm': False}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 1.9321964190347296, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f31ed3cb5d0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f31ea44ba90>]}, 'optimizer_kwargs': {'weight_decay': 0.0005656250933240104}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.002493468432211388, 'pct_start': 0.25, 'div_factor': 35, 'final_div_factor': 250, 'three_phase': True}}}"
20250322_0058,TFT_univariate,243,series_00250,2,2018-12-01,False,2019-01-01,2019-03-01,0.582175,[0.362318 0.79672  0.587485],"[697.3199462890625, 606.7904663085938, 663.8031005859375]","[444.66827392578125, 123.34832763671875, 273.82843017578125]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_univariate_utc_20250322_0058/backtest_window_0')}, 'model_architecture_params': {'hidden_size': 256, 'lstm_layers': 2, 'num_attention_heads': 2, 'dropout': 0.06932831482447399, 'use_reversible_instance_norm': False}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 1.9321964190347296, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f31ed3cb5d0>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f31ea44ba90>]}, 'optimizer_kwargs': {'weight_decay': 0.0005656250933240104}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3601, 'max_lr': 0.002493468432211388, 'pct_start': 0.25, 'div_factor': 35, 'final_div_factor': 250, 'three_phase': True}}}"
20250322_0058,TFT_univariate,13,series_00049,3,2019-01-01,True,2019-02-01,2019-04-01,0.239303,[0.447214 0.140455 0.13024 ],"[369.89874267578125, 524.2074584960938, 615.3228759765625]","[535.322509765625, 450.57977294921875, 535.1831665039062]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_univariate_utc_20250322_0058/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 256, 'lstm_layers': 2, 'num_attention_heads': 2, 'dropout': 0.06932831482447399, 'use_reversible_instance_norm': False}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 1.9321964190347296, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f31c036bd50>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f31c031cc90>]}, 'optimizer_kwargs': {'weight_decay': 0.0005656250933240104}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3901, 'max_lr': 0.002493468432211388, 'pct_start': 0.25, 'div_factor': 35, 'final_div_factor': 250, 'three_phase': True}}}"
20250322_0058,TFT_univariate,30,series_00132,3,2019-01-01,True,2019-02-01,2019-04-01,0.224754,[0.311788 0.237845 0.124628],"[358.7554931640625, 538.8729248046875, 401.58026123046875]","[470.61114501953125, 410.7047424316406, 351.5319519042969]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_univariate_utc_20250322_0058/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 256, 'lstm_layers': 2, 'num_attention_heads': 2, 'dropout': 0.06932831482447399, 'use_reversible_instance_norm': False}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 1.9321964190347296, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f31c036bd50>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f31c031cc90>]}, 'optimizer_kwargs': {'weight_decay': 0.0005656250933240104}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3901, 'max_lr': 0.002493468432211388, 'pct_start': 0.25, 'div_factor': 35, 'final_div_factor': 250, 'three_phase': True}}}"
20250322_0058,TFT_univariate,61,series_00008,3,2019-01-01,True,2019-02-01,2019-04-01,0.401011,[0.661275 0.22935  0.312409],"[130.8035888671875, 142.6942138671875, 132.97259521484375]","[217.3007354736328, 109.96733856201172, 174.51443481445312]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_univariate_utc_20250322_0058/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 256, 'lstm_layers': 2, 'num_attention_heads': 2, 'dropout': 0.06932831482447399, 'use_reversible_instance_norm': False}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 1.9321964190347296, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f31c036bd50>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f31c031cc90>]}, 'optimizer_kwargs': {'weight_decay': 0.0005656250933240104}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3901, 'max_lr': 0.002493468432211388, 'pct_start': 0.25, 'div_factor': 35, 'final_div_factor': 250, 'three_phase': True}}}"
20250322_0058,TFT_univariate,66,series_00031,3,2019-01-01,True,2019-02-01,2019-04-01,0.508691,[0.939604 0.442332 0.144139],"[109.95612335205078, 123.6056900024414, 135.364501953125]","[213.2712860107422, 178.2803955078125, 154.8758087158203]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_univariate_utc_20250322_0058/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 256, 'lstm_layers': 2, 'num_attention_heads': 2, 'dropout': 0.06932831482447399, 'use_reversible_instance_norm': False}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 1.9321964190347296, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f31c036bd50>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f31c031cc90>]}, 'optimizer_kwargs': {'weight_decay': 0.0005656250933240104}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3901, 'max_lr': 0.002493468432211388, 'pct_start': 0.25, 'div_factor': 35, 'final_div_factor': 250, 'three_phase': True}}}"
20250322_0058,TFT_univariate,243,series_00250,3,2019-01-01,True,2019-02-01,2019-04-01,0.091191,[0.117518 0.146463 0.009592],"[606.7904663085938, 663.8031005859375, 566.6216430664062]","[535.481689453125, 566.5802001953125, 561.1864013671875]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_univariate_utc_20250322_0058/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 256, 'lstm_layers': 2, 'num_attention_heads': 2, 'dropout': 0.06932831482447399, 'use_reversible_instance_norm': False}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 1.9321964190347296, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f31c036bd50>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f31c031cc90>]}, 'optimizer_kwargs': {'weight_decay': 0.0005656250933240104}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3901, 'max_lr': 0.002493468432211388, 'pct_start': 0.25, 'div_factor': 35, 'final_div_factor': 250, 'three_phase': True}}}"
20250322_0058,TFT_univariate,13,series_00049,4,2019-02-01,False,2019-03-01,2019-05-01,0.153131,[0.038728 0.244817 0.175848],"[524.2074584960938, 615.3228759765625, 475.0140380859375]","[503.9061584472656, 464.6812744140625, 391.4836120605469]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_univariate_utc_20250322_0058/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 256, 'lstm_layers': 2, 'num_attention_heads': 2, 'dropout': 0.06932831482447399, 'use_reversible_instance_norm': False}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 1.9321964190347296, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f31c036bd50>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f31c031cc90>]}, 'optimizer_kwargs': {'weight_decay': 0.0005656250933240104}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3901, 'max_lr': 0.002493468432211388, 'pct_start': 0.25, 'div_factor': 35, 'final_div_factor': 250, 'three_phase': True}}}"
20250322_0058,TFT_univariate,30,series_00132,4,2019-02-01,False,2019-03-01,2019-05-01,0.314121,[0.256266 0.09102  0.595075],"[538.8729248046875, 401.58026123046875, 408.9277648925781]","[400.77789306640625, 365.02825927734375, 165.58499145507812]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_univariate_utc_20250322_0058/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 256, 'lstm_layers': 2, 'num_attention_heads': 2, 'dropout': 0.06932831482447399, 'use_reversible_instance_norm': False}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 1.9321964190347296, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f31c036bd50>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f31c031cc90>]}, 'optimizer_kwargs': {'weight_decay': 0.0005656250933240104}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3901, 'max_lr': 0.002493468432211388, 'pct_start': 0.25, 'div_factor': 35, 'final_div_factor': 250, 'three_phase': True}}}"
20250322_0058,TFT_univariate,61,series_00008,4,2019-02-01,False,2019-03-01,2019-05-01,0.156075,[0.157298 0.215936 0.094992],"[142.6942138671875, 132.97259521484375, 108.66486358642578]","[120.24874877929688, 161.6862030029297, 118.98710632324219]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_univariate_utc_20250322_0058/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 256, 'lstm_layers': 2, 'num_attention_heads': 2, 'dropout': 0.06932831482447399, 'use_reversible_instance_norm': False}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 1.9321964190347296, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f31c036bd50>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f31c031cc90>]}, 'optimizer_kwargs': {'weight_decay': 0.0005656250933240104}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3901, 'max_lr': 0.002493468432211388, 'pct_start': 0.25, 'div_factor': 35, 'final_div_factor': 250, 'three_phase': True}}}"
20250322_0058,TFT_univariate,66,series_00031,4,2019-02-01,False,2019-03-01,2019-05-01,0.504727,[1.062512 0.409963 0.041705],"[123.6056900024414, 135.364501953125, 147.95562744140625]","[254.93824768066406, 190.8589630126953, 141.78518676757812]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_univariate_utc_20250322_0058/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 256, 'lstm_layers': 2, 'num_attention_heads': 2, 'dropout': 0.06932831482447399, 'use_reversible_instance_norm': False}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 1.9321964190347296, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f31c036bd50>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f31c031cc90>]}, 'optimizer_kwargs': {'weight_decay': 0.0005656250933240104}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3901, 'max_lr': 0.002493468432211388, 'pct_start': 0.25, 'div_factor': 35, 'final_div_factor': 250, 'three_phase': True}}}"
20250322_0058,TFT_univariate,243,series_00250,4,2019-02-01,False,2019-03-01,2019-05-01,0.257693,[0.430448 0.013036 0.329596],"[663.8031005859375, 566.6216430664062, 814.87353515625]","[378.0703430175781, 559.235107421875, 546.294677734375]","{'base_params': {'output_chunk_length': 3, 'output_chunk_shift': 1, 'input_chunk_length': 24, 'use_static_covariates': True, 'random_state': 1000, 'force_reset': True, 'save_checkpoints': True, 'work_dir': PosixPath('/workspace/logs/tensorboard_logs/backtest/TFT_univariate_utc_20250322_0058/backtest_window_3')}, 'model_architecture_params': {'hidden_size': 256, 'lstm_layers': 2, 'num_attention_heads': 2, 'dropout': 0.06932831482447399, 'use_reversible_instance_norm': False}, 'trainer_params': {'optimizer_cls': <class 'torch.optim.adamw.AdamW'>, 'n_epochs': 300, 'batch_size': 512, 'pl_trainer_kwargs': {'accelerator': 'gpu', 'devices': 1, 'enable_progress_bar': True, 'enable_model_summary': True, 'enable_checkpointing': True, 'check_val_every_n_epoch': 1, 'log_every_n_steps': 10, 'gradient_clip_algorithm': 'norm', 'gradient_clip_val': 1.9321964190347296, 'logger': <pytorch_lightning.loggers.tensorboard.TensorBoardLogger object at 0x7f31c036bd50>, 'callbacks': [<pytorch_lightning.callbacks.early_stopping.EarlyStopping object at 0x7f31c031cc90>]}, 'optimizer_kwargs': {'weight_decay': 0.0005656250933240104}}, 'early_stopping_kwargs': {'patience': 15, 'min_delta': 0.0005}, 'lr_scheduler_params': {'lr_scheduler_cls': <class 'torch.optim.lr_scheduler.OneCycleLR'>, 'lr_scheduler_kwargs': {'interval': 'step', 'frequency': 1, 'total_steps': 3901, 'max_lr': 0.002493468432211388, 'pct_start': 0.25, 'div_factor': 35, 'final_div_factor': 250, 'three_phase': True}}}"
